user_type_label,station_a_name,station_b_name,count_ab,count_ba,diff,total,asymmetry_ratio
Customer,Western Ave & Winnebago Ave,Milwaukee Ave & Wabansia Ave,1184,1122,62,2306,0.03
Customer,Honore St & Division St,Damen Ave & Pierce Ave,1114,1190,76,2304,0.03
Customer,Wells St & Walton St,Canal St & Madison St,1108,1188,80,2296,0.03
Customer,Ashland Ave & Wellington Ave,Sheffield Ave & Wellington Ave,1108,1180,72,2288,0.03
Customer,Canal St & Adams St,Racine Ave & Congress Pkwy,1102,1180,78,2282,0.03
Customer,Dearborn Pkwy & Delaware Pl,Clark St & Randolph St,1163,1101,62,2264,0.03
Customer,Halsted St & Dickens Ave,Sheffield Ave & Kingsbury St,1157,1100,57,2257,0.03
Customer,Michigan Ave & Oak St,Pine Grove Ave & Irving Park Rd,1095,1155,60,2250,0.03
Customer,Wabash Ave & Grand Ave,Clark St & Elm St,1154,1086,68,2240,0.03
Customer,Broadway & Barry Ave,Broadway & Cornelia Ave,1065,1129,64,2194,0.03
Customer,Franklin St & Chicago Ave,Clark St & Elm St,1131,1060,71,2191,0.03
Customer,Franklin St & Quincy St,State St & Randolph St,1065,1120,55,2185,0.03
Customer,Canal St & Adams St,Michigan Ave & Pearson St,1120,1061,59,2181,0.03
Customer,Desplaines St & Randolph St,Clinton St & Madison St,1030,1098,68,2128,0.03
Customer,Leavitt St & Armitage Ave,Milwaukee Ave & Wabansia Ave,1025,1095,70,2120,0.03
Customer,Kingsbury St & Erie St,Clark St & Randolph St,1082,1013,69,2095,0.03
Customer,Stetson Ave & South Water St,Wacker Dr & Washington St Corral,1062,1002,60,2064,0.03
Customer,Franklin St & Monroe St,Michigan Ave & Madison St,1058,1004,54,2062,0.03
Customer,Michigan Ave & Oak St,Clark St & North Ave,986,1037,51,2023,0.03
Customer,Clark St & Drummond Pl,Clark St & Armitage Ave,1038,977,61,2015,0.03
Customer,Calumet Ave & 33rd St,State St & 33rd St,18320,17517,803,35837,0.02
Customer,University Ave & 57th St,Lake Park Ave & 56th St,8773,8349,424,17122,0.02
Customer,Canal St & Adams St,Larrabee St & Kingsbury St,7794,7504,290,15298,0.02
Customer,Michigan Ave & Oak St,Theater on the Lake,6204,5942,262,12146,0.02
Customer,Desplaines St & Kinzie St,Clinton St & Madison St,4910,4760,150,9670,0.02
Customer,Dearborn St & Monroe St,Clinton St & Madison St,4220,4404,184,8624,0.02
Customer,Canal St & Adams St,St. Clair St & Erie St,4176,3980,196,8156,0.02
Customer,Clark St & Schiller St,Clark St & Elm St,3838,3996,158,7834,0.02
Customer,Canal St & Adams St,Daley Center Plaza,3504,3642,138,7146,0.02
Customer,Wells St & Concord Ln,Wells St & Elm St,3504,3621,117,7125,0.02
Customer,Larrabee St & Kingsbury St,Larrabee St & Division St,3362,3525,163,6887,0.02
Customer,Theater on the Lake,Montrose Harbor,3403,3272,131,6675,0.02
Customer,Damen Ave & Augusta Blvd,Damen Ave & Pierce Ave,3146,3244,98,6390,0.02
Customer,Woodlawn Ave & 55th St,University Ave & 57th St,3209,3111,98,6320,0.02
Customer,Larrabee St & Menomonee St,Sedgwick St & North Ave,2665,2580,85,5245,0.02
Customer,Clark St & Berwyn Ave,Ravenswood Ave & Lawrence Ave,2554,2681,127,5235,0.02
Customer,Western Ave & Leland Ave,Ravenswood Ave & Lawrence Ave,2664,2552,112,5216,0.02
Customer,Sheffield Ave & Webster Ave,Larrabee St & Webster Ave,2533,2616,83,5149,0.02
Customer,Clinton St & Washington Blvd,Green St & Madison St,2238,2342,104,4580,0.02
Customer,Morgan St & Polk St,Halsted St & Roosevelt Rd,2312,2201,111,4513,0.02
Customer,Sheridan Rd & Montrose Ave,Clarendon Ave & Gordon Ter,2154,2256,102,4410,0.02
Customer,Clinton St & Washington Blvd,Franklin St & Chicago Ave,2133,2228,95,4361,0.02
Customer,Halsted St & Polk St,Loomis St & Taylor St,2121,2044,77,4165,0.02
Customer,Emerald Ave & 31st St,Shields Ave & 31st St,2116,2032,84,4148,0.02
Customer,Lake Shore Dr & North Blvd,Lake Shore Dr & Belmont Ave,2102,2023,79,4125,0.02
Customer,Damen Ave & Augusta Blvd,Ashland Ave & Division St,2068,1980,88,4048,0.02
Customer,Wells St & Evergreen Ave,Clark St & Elm St,2040,1944,96,3984,0.02
Customer,Wolcott Ave & Polk St,Loomis St & Lexington St,1900,1982,82,3882,0.02
Customer,Morgan Ave & 14th Pl,Morgan St & Polk St,1979,1899,80,3878,0.02
Customer,Ravenswood Ave & Irving Park Rd,Ravenswood Ave & Berteau Ave,1881,1956,75,3837,0.02
Customer,Wells St & Elm St,Franklin St & Chicago Ave,1901,1841,60,3742,0.02
Customer,Halsted St & Polk St,Clinton St & Madison St,1893,1809,84,3702,0.02
Customer,Wacker Dr & Washington St Corral,Michigan Ave & Lake St,1806,1878,72,3684,0.02
Customer,Sheffield Ave & Waveland Ave,Southport Ave & Waveland Ave,1856,1796,60,3652,0.02
Customer,Desplaines St & Kinzie St,Milwaukee Ave & Grand Ave,1849,1759,90,3608,0.02
Customer,Dearborn St & Erie St,Clark St & Congress Pkwy,1759,1836,77,3595,0.02
Customer,Wabash Ave & Roosevelt Rd,Franklin St & Monroe St,1817,1739,78,3556,0.02
Customer,Broadway & Cornelia Ave,Pine Grove Ave & Irving Park Rd,1695,1636,59,3331,0.02
Customer,Adler Planetarium,Shedd Aquarium,1684,1619,65,3303,0.02
Customer,Ravenswood Ave & Irving Park Rd,Ravenswood Ave & Lawrence Ave,1668,1615,53,3283,0.02
Customer,Sheridan Rd & Irving Park Rd,Clarendon Ave & Gordon Ter,1668,1604,64,3272,0.02
Customer,Blue Island Ave & 18th St,Morgan St & Polk St,1571,1644,73,3215,0.02
Customer,Wilton Ave & Belmont Ave,Southport Ave & Wellington Ave,1635,1580,55,3215,0.02
Customer,Ellis Ave & 60th St,Lake Park Ave & 56th St,1623,1573,50,3196,0.02
Customer,Mies van der Rohe Way & Chicago Ave,Clark St & Elm St,1627,1557,70,3184,0.02
Customer,Mies van der Rohe Way & Chestnut St,Fairbanks Ct & Grand Ave,1524,1591,67,3115,0.02
Customer,Benson Ave & Church St,Chicago Ave & Washington St,1580,1507,73,3087,0.02
Customer,Larrabee St & Armitage Ave,Sedgwick St & North Ave,1507,1577,70,3084,0.02
Customer,Millennium Park,Lake Shore Dr & Monroe St,1553,1497,56,3050,0.02
Customer,Wolcott Ave & Polk St,May St & Taylor St,1498,1547,49,3045,0.02
Customer,Clark St & Lake St,Cityfront Plaza Dr & Pioneer Ct,1535,1482,53,3017,0.02
Customer,Clinton St & Madison St,Michigan Ave & Madison St,1462,1509,47,2971,0.02
Customer,Damen Ave & Thomas St (Augusta Blvd),Ashland Ave & Division St,1424,1486,62,2910,0.02
Customer,Desplaines St & Kinzie St,Franklin St & Lake St,1445,1382,63,2827,0.02
Customer,Dearborn Pkwy & Delaware Pl,Wells St & Huron St,1354,1399,45,2753,0.02
Customer,Dayton St & North Ave,Wells St & Concord Ln,1383,1341,42,2724,0.02
Customer,State St & Pearson St,Clark St & Elm St,1295,1354,59,2649,0.02
Customer,Clinton St & Washington Blvd,St Clair St & Erie St,1348,1285,63,2633,0.02
Customer,Sheridan Rd & Noyes St (NU),University Library (NU),1337,1279,58,2616,0.02
Customer,Wabash Ave & Adams St,Franklin St & Monroe St,1311,1259,52,2570,0.02
Customer,Wells St & Concord Ln,Clybourn Ave & Division St,1259,1302,43,2561,0.02
Customer,Wilton Ave & Diversey Pkwy,Broadway & Barry Ave,1254,1304,50,2558,0.02
Customer,Sheridan Rd & Loyola Ave,Broadway & Granville Ave,1229,1277,48,2506,0.02
Customer,Avondale Ave & Irving Park Rd,Kilbourn Ave & Irving Park Rd,1213,1251,38,2464,0.02
Customer,Dearborn Pkwy & Delaware Pl,Wells St & Evergreen Ave,1261,1201,60,2462,0.02
Customer,Wells St & Elm St,Larrabee St & Oak St,1184,1226,42,2410,0.02
Customer,Canal St & Taylor St,Franklin St & Jackson Blvd,1233,1176,57,2409,0.02
Customer,Streeter Dr & Grand Ave,Lake Shore Dr & Belmont Ave,1185,1223,38,2408,0.02
Customer,Dayton St & North Ave,Clifton Ave & Armitage Ave,1216,1174,42,2390,0.02
Customer,Woodlawn Ave & 55th St,Blackstone Ave & Hyde Park Blvd,1216,1160,56,2376,0.02
Customer,Sedgwick St & Webster Ave,Larrabee St & Webster Ave,1208,1160,48,2368,0.02
Customer,Montrose Harbor,Lake Shore Dr & Wellington Ave,1154,1209,55,2363,0.02
Customer,Clinton St & Madison St,McClurg Ct & Erie St,1156,1197,41,2353,0.02
Customer,Wilton Ave & Diversey Pkwy,Wilton Ave & Belmont Ave,1191,1138,53,2329,0.02
Customer,Lincoln Ave & Diversey Pkwy,Racine Ave & Belmont Ave,1125,1169,44,2294,0.02
Customer,Broadway & Cornelia Ave,Broadway & Waveland Ave,1092,1132,40,2224,0.02
Customer,Halsted St & Roosevelt Rd,900 W Harrison St,1090,1130,40,2220,0.02
Customer,Clark St & Schiller St,Clark St & Lake St,1132,1078,54,2210,0.02
Customer,Franklin St & Lake St,Clark St & Randolph St,1121,1073,48,2194,0.02
Customer,Dayton St & North Ave,Bissell St & Armitage Ave,1075,1108,33,2183,0.02
Customer,Dearborn St & Monroe St,Wabash Ave & 8th St,1066,1109,43,2175,0.02
Customer,Bissell St & Armitage Ave,Lake Shore Dr & North Blvd,1066,1109,43,2175,0.02
Customer,Halsted St & Maxwell St,Clinton St & Madison St,1098,1064,34,2162,0.02
Customer,Aberdeen St & Jackson Blvd,Franklin St & Monroe St,1101,1053,48,2154,0.02
Customer,Milwaukee Ave & Grand Ave,Ashland Ave & Division St,1090,1043,47,2133,0.02
Customer,Clark St & Drummond Pl,Lakeview Ave & Fullerton Pkwy,1089,1040,49,2129,0.02
Customer,Wood St & Division St,Damen Ave & Chicago Ave,1087,1040,47,2127,0.02
Customer,McClurg Ct & Erie St,Wells St & Huron St,1025,1070,45,2095,0.02
Customer,Kingsbury St & Erie St,Franklin St & Quincy St,1069,1019,50,2088,0.02
Customer,Wood St & Division St,Damen Ave & Pierce Ave,1062,1024,38,2086,0.02
Customer,Sedgwick St & North Ave,Clark St & Elm St,1056,1012,44,2068,0.02
Customer,Clarendon Ave & Junior Ter,Broadway & Sheridan Rd,1013,1053,40,2066,0.02
Customer,Dearborn St & Erie St,Wells St & Huron St,1005,1055,50,2060,0.02
Customer,Orleans St & Merchandise Mart Plaza,Clinton St & Lake St,1052,1004,48,2056,0.02
Customer,Franklin St & Monroe St,Fairbanks Ct & Grand Ave,1048,1002,46,2050,0.02
Customer,Dearborn St & Erie St,Franklin St & Chicago Ave,999,1038,39,2037,0.02
Customer,Clinton St & Washington Blvd,Racine Ave & Randolph St,993,1035,42,2028,0.02
Customer,Larrabee St & Webster Ave,Clark St & Wrightwood Ave,989,1039,50,2028,0.02
Customer,Stetson Ave & South Water St,Cityfront Plaza Dr & Pioneer Ct,1027,988,39,2015,0.02
Customer,Michigan Ave & 18th St,Michigan Ave & 14th St,983,1020,37,2003,0.02
Customer,Paulina St & 18th St,Morgan St & 18th St,1018,982,36,2000,0.02
Customer,Clinton St & Washington Blvd,Michigan Ave & Washington St,10920,10701,219,21621,0.01
Customer,Sheridan Rd & Irving Park Rd,Sheridan Rd & Buena Ave,8029,7861,168,15890,0.01
Customer,Clark St & Berwyn Ave,Broadway & Berwyn Ave,7729,7840,111,15569,0.01
Customer,Clinton St & Washington Blvd,St. Clair St & Erie St,6457,6389,68,12846,0.01
Customer,Clinton St & Washington Blvd,State St & Kinzie St,6136,6280,144,12416,0.01
Customer,University Ave & 57th St,Ellis Ave & 53rd St,5261,5190,71,10451,0.01
Customer,Ashland Ave & Wrightwood Ave,Sheffield Ave & Fullerton Ave,5001,5096,95,10097,0.01
Customer,Ellis Ave & 58th St,Ellis Ave & 60th St,4678,4726,48,9404,0.01
Customer,Wells St & Concord Ln,Clark St & Armitage Ave,4718,4644,74,9362,0.01
Customer,Seeley Ave & Roscoe St,Lincoln Ave & Roscoe St,3242,3283,41,6525,0.01
Customer,MLK Jr Dr & 29th St,Calumet Ave & 33rd St,3155,3235,80,6390,0.01
Customer,State St & Pearson St,Clinton St & Washington Blvd,3224,3166,58,6390,0.01
Customer,Morgan St & Polk St,Halsted St & Maxwell St,3114,3052,62,6166,0.01
Customer,Canal St & Adams St,Rush St & Hubbard St,3058,3105,47,6163,0.01
Customer,Kingsbury St & Kinzie St,Dearborn St & Erie St,2969,3004,35,5973,0.01
Customer,Wilton Ave & Diversey Pkwy,Greenview Ave & Diversey Pkwy,3007,2938,69,5945,0.01
Customer,Orleans St & Merchandise Mart Plaza,Canal St & Madison St,2947,2978,31,5925,0.01
Customer,Hermitage Ave & Polk St,Loomis St & Lexington St,2865,2817,48,5682,0.01
Customer,Southport Ave & Irving Park Rd,Southport Ave & Waveland Ave,2763,2723,40,5486,0.01
Customer,Glenwood Ave & Morse Ave,Clark St & Lunt Ave,2717,2766,49,5483,0.01
Customer,Clinton St & Washington Blvd,Daley Center Plaza,2690,2744,54,5434,0.01
Customer,Michigan Ave & Oak St,Lake Shore Dr & Belmont Ave,2518,2582,64,5100,0.01
Customer,Lincoln Ave & Diversey Pkwy,Sheffield Ave & Fullerton Ave,2577,2506,71,5083,0.01
Customer,Columbus Dr & Randolph St,Canal St & Monroe St,2442,2489,47,4931,0.01
Customer,Canal St & Adams St,Franklin St & Lake St,2350,2316,34,4666,0.01
Customer,Clinton St & Madison St,Dearborn St & Erie St,2275,2240,35,4515,0.01
Customer,Damen Ave & Pierce Ave,Ashland Ave & Division St,2266,2224,42,4490,0.01
Customer,Clarendon Ave & Junior Ter,Broadway & Waveland Ave,2258,2224,34,4482,0.01
Customer,State St & Harrison St,Franklin St & Jackson Blvd,2216,2191,25,4407,0.01
Customer,May St & Taylor St,Loomis St & Lexington St,2110,2082,28,4192,0.01
Customer,Broadway & Sheridan Rd,Sheridan Rd & Montrose Ave,2095,2068,27,4163,0.01
Customer,Morgan St & Polk St,Aberdeen St & Jackson Blvd,2040,1984,56,4024,0.01
Customer,Clark St & Lincoln Ave,Clark St & Elm St,1941,1997,56,3938,0.01
Customer,McClurg Ct & Illinois St,Wabash Ave & Grand Ave,1981,1925,56,3906,0.01
Customer,Canal St & Adams St,Desplaines St & Randolph St,1939,1966,27,3905,0.01
Customer,Franklin St & Lake St,Clinton St & Madison St,1918,1967,49,3885,0.01
Customer,Michigan Ave & Oak St,Clark St & Armitage Ave,1852,1875,23,3727,0.01
Customer,Wells St & Huron St,Clark St & Elm St,1883,1829,54,3712,0.01
Customer,Canal St & Adams St,Michigan Ave & Madison St,1821,1781,40,3602,0.01
Customer,Sheffield Ave & Webster Ave,Sheffield Ave & Willow St,1808,1755,53,3563,0.01
Customer,Lincoln Ave & Fullerton Ave,Marshfield Ave & Cortland St,1781,1731,50,3512,0.01
Customer,Larrabee St & Webster Ave,Sheffield Ave & Fullerton Ave,1774,1733,41,3507,0.01
Customer,Wilton Ave & Diversey Pkwy,Southport Ave & Wellington Ave,1581,1616,35,3197,0.01
Customer,Dearborn Pkwy & Delaware Pl,LaSalle St & Jackson Blvd,1593,1567,26,3160,0.01
Customer,Franklin St & Lake St,Michigan Ave & Washington St,1559,1592,33,3151,0.01
Customer,Halsted St & Maxwell St,900 W Harrison St,1489,1534,45,3023,0.01
Customer,Daley Center Plaza,McClurg Ct & Illinois St,1524,1493,31,3017,0.01
Customer,Sheffield Ave & Webster Ave,Wilton Ave & Diversey Pkwy,1527,1484,43,3011,0.01
Customer,Woodlawn Ave & 55th St,Shore Dr & 55th St,1486,1505,19,2991,0.01
Customer,Kingsbury St & Kinzie St,McClurg Ct & Illinois St,1452,1474,22,2926,0.01
Customer,Clinton St & Lake St,Morgan St & Lake St,1439,1424,15,2863,0.01
Customer,Lakefront Trail & Bryn Mawr Ave,Lake Shore Dr & Belmont Ave,1381,1410,29,2791,0.01
Customer,Canal St & Madison St,Wabash Ave & Grand Ave,1384,1348,36,2732,0.01
Customer,Orleans St & Merchandise Mart Plaza,Wells St & Evergreen Ave,1384,1344,40,2728,0.01
Customer,Bissell St & Armitage Ave,Marshfield Ave & Cortland St,1373,1349,24,2722,0.01
Customer,Broadway & Belmont Ave,Racine Ave & Belmont Ave,1344,1312,32,2656,0.01
Customer,Clinton St & Washington Blvd,LaSalle St & Illinois St,1313,1341,28,2654,0.01
Customer,Sheffield Ave & Webster Ave,Clark St & Armitage Ave,1295,1275,20,2570,0.01
Customer,Halsted St & Wrightwood Ave,Sheffield Ave & Wrightwood Ave,1259,1274,15,2533,0.01
Customer,Columbus Dr & Randolph St,Franklin St & Jackson Blvd,1229,1249,20,2478,0.01
Customer,Dayton St & North Ave,Halsted St & Dickens Ave,1229,1243,14,2472,0.01
Customer,Wells St & Evergreen Ave,Franklin St & Monroe St,1218,1234,16,2452,0.01
Customer,Racine Ave & Congress Pkwy,Aberdeen St & Jackson Blvd,1232,1209,23,2441,0.01
Customer,Kingsbury St & Erie St,Clinton St & Lake St,1195,1220,25,2415,0.01
Customer,Southport Ave & Roscoe St,Clark St & Wellington Ave,1169,1204,35,2373,0.01
Customer,McClurg Ct & Erie St,McClurg Ct & Illinois St,1170,1193,23,2363,0.01
Customer,Clark St & Grace St,Southport Ave & Waveland Ave,1184,1164,20,2348,0.01
Customer,Sheridan Rd & Irving Park Rd,Wilton Ave & Belmont Ave,1159,1178,19,2337,0.01
Customer,Sheffield Ave & Waveland Ave,Ashland Ave & Grace St,1145,1174,29,2319,0.01
Customer,Ellis Ave & 58th St,Lake Park Ave & 53rd St,1160,1130,30,2290,0.01
Customer,Halsted St & Polk St,Halsted St & Roosevelt Rd,1140,1124,16,2264,0.01
Customer,Noble St & Milwaukee Ave,Ashland Ave & Division St,1117,1141,24,2258,0.01
Customer,Sheffield Ave & Webster Ave,Clifton Ave & Armitage Ave,1119,1133,14,2252,0.01
Customer,Broadway & Sheridan Rd,Clarendon Ave & Gordon Ter,1132,1118,14,2250,0.01
Customer,Daley Center Plaza,McClurg Ct & Erie St,1126,1107,19,2233,0.01
Customer,Ashland Ave & Blackhawk St,Wood St & Milwaukee Ave,1106,1120,14,2226,0.01
Customer,Spaulding Ave & Armitage Ave,Kedzie Ave & Milwaukee Ave,1092,1117,25,2209,0.01
Customer,Clark St & Wellington Ave,Racine Ave & Belmont Ave,1084,1110,26,2194,0.01
Customer,Kimbark Ave & 53rd St,Lake Park Ave & 56th St,1110,1078,32,2188,0.01
Customer,Dearborn St & Adams St,Daley Center Plaza,1085,1073,12,2158,0.01
Customer,St. Clair St & Erie St,Clark St & Randolph St,1064,1081,17,2145,0.01
Customer,Green St & Madison St,Franklin St & Jackson Blvd,1064,1044,20,2108,0.01
Customer,Streeter Dr & Grand Ave,Stockton Dr & Wrightwood Ave,1057,1042,15,2099,0.01
Customer,Milwaukee Ave & Grand Ave,Clinton St & Washington Blvd,1043,1032,11,2075,0.01
Customer,Dearborn St & Monroe St,Franklin St & Quincy St,1051,1022,29,2073,0.01
Customer,Halsted St & Roscoe St,Pine Grove Ave & Waveland Ave,1035,1018,17,2053,0.01
Customer,Wabash Ave & Adams St,Wabash Ave & 9th St,1009,1030,21,2039,0.01
Customer,McClurg Ct & Illinois St,Clark St & Randolph St,997,1023,26,2020,0.01
Customer,Halsted St & 35th St,Wentworth Ave & 35th St,1016,993,23,2009,0.01
Customer,Indiana Ave & Roosevelt Rd,Millennium Park,6431,6430,1,12861,0.0
Customer,Clinton St & Madison St,Peoria St & Jackson Blvd,5605,5631,26,11236,0.0
Customer,Clark St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,4435,4408,27,8843,0.0
Customer,Clinton St & Washington Blvd,Wells St & Huron St,3124,3098,26,6222,0.0
Customer,Blue Island Ave & 18th St,Paulina St & 18th St,2939,2928,11,5867,0.0
Customer,Canal St & Adams St,Cityfront Plaza Dr & Pioneer Ct,2536,2519,17,5055,0.0
Customer,Ellis Ave & 55th St,Cornell Ave & Hyde Park Blvd,2353,2352,1,4705,0.0
Customer,Canal St & Adams St,Sedgwick St & Huron St,2271,2278,7,4549,0.0
Customer,Clinton St & Washington Blvd,Cityfront Plaza Dr & Pioneer Ct,2241,2254,13,4495,0.0
Customer,Clinton St & Washington Blvd,May St & Fulton St,2159,2175,16,4334,0.0
Customer,Wood St & Milwaukee Ave,Marshfield Ave & Cortland St,2089,2099,10,4188,0.0
Customer,Michigan Ave & Washington St,Clark St & Congress Pkwy,2067,2048,19,4115,0.0
Customer,Honore St & Division St,Ashland Ave & Division St,2008,2003,5,4011,0.0
Customer,Clark St & Elm St,LaSalle St & Illinois St,1969,1955,14,3924,0.0
Customer,Canal St & Adams St,Clark St & Elm St,1926,1930,4,3856,0.0
Customer,Shields Ave & 31st St,State St & 33rd St,1856,1854,2,3710,0.0
Customer,Clark St & Armitage Ave,Clark St & Wrightwood Ave,1859,1850,9,3709,0.0
Customer,Dayton St & North Ave,Sheffield Ave & Willow St,1621,1634,13,3255,0.0
Customer,Damen Ave & Chicago Ave,Ashland Ave & Chicago Ave,1584,1578,6,3162,0.0
Customer,Michigan Ave & Oak St,Lake Shore Dr & Ohio St,1544,1540,4,3084,0.0
Customer,Kingsbury St & Kinzie St,Sedgwick St & North Ave,1531,1523,8,3054,0.0
Customer,Kingsbury St & Kinzie St,Wabash Ave & Grand Ave,1471,1466,5,2937,0.0
Customer,Ashland Ave & Augusta Blvd,Ashland Ave & Division St,1417,1431,14,2848,0.0
Customer,Halsted St & Polk St,900 W Harrison St,1390,1391,1,2781,0.0
Customer,Emerald Ave & 31st St,Wentworth Ave & 33rd St,1375,1373,2,2748,0.0
Customer,Michigan Ave & 18th St,Michigan Ave & Jackson Blvd,1311,1319,8,2630,0.0
Customer,Franklin St & Lake St,Dearborn St & Erie St,1269,1257,12,2526,0.0
Customer,Clarendon Ave & Junior Ter,Theater on the Lake,1255,1249,6,2504,0.0
Customer,McClurg Ct & Erie St,Clark St & Elm St,1237,1226,11,2463,0.0
Customer,Clark St & Armitage Ave,Stockton Dr & Wrightwood Ave,1223,1222,1,2445,0.0
Customer,Clinton St & Washington Blvd,Ashland Ave & Division St,1209,1198,11,2407,0.0
Customer,Sheffield Ave & Webster Ave,Sheffield Ave & Kingsbury St,1186,1188,2,2374,0.0
Customer,Clinton St & Tilden St,Jefferson St & Monroe St,1190,1180,10,2370,0.0
Customer,Shore Dr & 55th St,Kimbark Ave & 53rd St,1188,1178,10,2366,0.0
Customer,Hermitage Ave & Polk St,Loomis St & Taylor St,1175,1184,9,2359,0.0
Customer,Broadway & Belmont Ave,Halsted St & Roscoe St,1122,1125,3,2247,0.0
Customer,LaSalle St & Washington St,Fairbanks Ct & Grand Ave,1114,1125,11,2239,0.0
Customer,Milwaukee Ave & Wabansia Ave,Albany Ave & Bloomingdale Ave,1080,1082,2,2162,0.0
Customer,Franklin St & Lake St,State St & Randolph St,1068,1069,1,2137,0.0
Customer,Clark St & Wrightwood Ave,Halsted St & Dickens Ave,1061,1056,5,2117,0.0
Customer,Racine Ave & Fullerton Ave,Marshfield Ave & Cortland St,1043,1047,4,2090,0.0
Customer,Campbell Ave & Fullerton Ave,Western Ave & Winnebago Ave,1044,1044,0,2088,0.0
Customer,Larrabee St & Oak St,Larrabee St & Division St,1040,1036,4,2076,0.0
Customer,Morgan St & Polk St,Peoria St & Jackson Blvd,1034,1034,0,2068,0.0
Customer,Green St & Madison St,Jefferson St & Monroe St,1025,1018,7,2043,0.0
Customer,Dearborn Pkwy & Delaware Pl,Larrabee St & Oak St,1018,1020,2,2038,0.0
Subscriber,Dusable Harbor,Streeter Dr & Grand Ave,8039,1859,6180,9898,0.62
Subscriber,Streeter Dr & Illinois St,Lake Shore Dr & Ohio St,735,2256,1521,2991,0.51
Subscriber,Columbus Dr & Randolph St,Lake Shore Dr & North Blvd,1586,528,1058,2114,0.5
Subscriber,Columbus Dr & Randolph St,Streeter Dr & Illinois St,2337,885,1452,3222,0.45
Subscriber,Columbus Dr & Randolph St,Streeter Dr & Grand Ave,5475,2157,3318,7632,0.43
Subscriber,Wabash Ave & Wacker Pl,Lake Shore Dr & Monroe St,991,2427,1436,3418,0.42
Subscriber,Michigan Ave & Oak St,Columbus Dr & Randolph St,661,1630,969,2291,0.42
Subscriber,Field Blvd & South Water St,Streeter Dr & Grand Ave,2281,975,1306,3256,0.4
Subscriber,McCormick Place,Lake Shore Dr & Monroe St,1998,853,1145,2851,0.4
Subscriber,Columbus Dr & Randolph St,Lake Shore Dr & Monroe St,2410,1051,1359,3461,0.39
Subscriber,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,15197,33708,18511,48905,0.38
Subscriber,Theater on the Lake,Lake Shore Dr & Monroe St,2656,5658,3002,8314,0.36
Subscriber,Wabash Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,1789,853,936,2642,0.35
Subscriber,Wabash Ave & Grand Ave,Streeter Dr & Grand Ave,2096,4263,2167,6359,0.34
Subscriber,Streeter Dr & Grand Ave,Lake Shore Dr & Ohio St,1537,3114,1577,4651,0.34
Subscriber,Buckingham Fountain,Millennium Park,2848,1403,1445,4251,0.34
Subscriber,Streeter Dr & Grand Ave,DuSable Lake Shore Dr & Monroe St,4711,9142,4431,13853,0.32
Subscriber,McClurg Ct & Illinois St,Streeter Dr & Illinois St,3842,1968,1874,5810,0.32
Subscriber,Fairbanks Ct & Grand Ave,Lake Shore Dr & Monroe St,1121,2142,1021,3263,0.31
Subscriber,Theater on the Lake,Millennium Park,1008,1893,885,2901,0.31
Subscriber,Michigan Ave & Washington St,Lake Shore Dr & Monroe St,2834,1541,1293,4375,0.3
Subscriber,Cityfront Plaza Dr & Pioneer Ct,Streeter Dr & Grand Ave,2699,1468,1231,4167,0.3
Subscriber,Michigan Ave & Pearson St,Theater on the Lake,1351,752,599,2103,0.28
Subscriber,Streeter Dr & Grand Ave,Shedd Aquarium,9291,16142,6851,25433,0.27
Subscriber,Adler Planetarium,Streeter Dr & Grand Ave,8118,4689,3429,12807,0.27
Subscriber,Millennium Park,Field Museum,2227,3910,1683,6137,0.27
Subscriber,Streeter Dr & Illinois St,Wabash Ave & Grand Ave,2660,1537,1123,4197,0.27
Subscriber,St. Clair St & Erie St,Millennium Park,1122,1941,819,3063,0.27
Subscriber,Calumet Ave & 18th St,Lake Shore Dr & Monroe St,1642,944,698,2586,0.27
Subscriber,Field Museum,Michigan Ave & Jackson Blvd,1440,831,609,2271,0.27
Subscriber,Theater on the Lake,Mies van der Rohe Way & Chicago Ave,773,1343,570,2116,0.27
Subscriber,Fort Dearborn Dr & 31st St,Lake Shore Dr & Monroe St,3726,2197,1529,5923,0.26
Subscriber,Michigan Ave & Oak St,Michigan Ave & Pearson St,1363,2304,941,3667,0.26
Subscriber,Michigan Ave & Pearson St,Michigan Ave & Lake St,988,1679,691,2667,0.26
Subscriber,Lake Shore Dr & North Blvd,Lake Shore Dr & Monroe St,4981,8293,3312,13274,0.25
Subscriber,Field Museum,Streeter Dr & Grand Ave,4953,2946,2007,7899,0.25
Subscriber,Michigan Ave & Oak St,Dusable Harbor,845,1406,561,2251,0.25
Subscriber,Theater on the Lake,Dusable Harbor,764,1285,521,2049,0.25
Subscriber,Streeter Dr & Illinois St,Lake Shore Dr & Monroe St,11055,18191,7136,29246,0.24
Subscriber,Millennium Park,Michigan Ave & Jackson Blvd,2661,4379,1718,7040,0.24
Subscriber,Streeter Dr & Grand Ave,McClurg Ct & Illinois St,2390,3888,1498,6278,0.24
Subscriber,Millennium Park,Michigan Ave & 8th St,1927,3173,1246,5100,0.24
Subscriber,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,2892,1772,1120,4664,0.24
